Student_ID,Weekly_Study_Hours,Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Parent_Education_Level,Distance_to_School,Stress_Level,Practice_Exams_Passed,Extracurricular_Activities,Exam_Score
19186,20.0,82.68,8.7,58.91,8.6,Yok,26.96,4,11,13.4,57.09
19187,19.4,87.56,8.2,76.65,9.0,Yok,29.45,4,9,6.2,51.84
19188,25.9,92.98,8.0,71.87,7.7,Lise,9.75,5,10,9.8,60.33
19189,21.3,88.27,7.8,72.6,7.6,Yok,15.17,5,8,7.4,58.03
19190,15.0,88.29,8.7,54.6,7.6,Yok,6.32,3,5,9.9,41.81
19191,15.6,87.8,8.3,70.48,9.0,Lise,20.48,2,6,10.0,59.91
19192,20.0,87.55,8.7,43.84,6.2,Üniversite,18.5,4,11,9.0,49.06
19193,20.0,76.54,8.3,39.33,7.5,Ortaokul,39.89,3,11,1.3,42.71
19194,18.3,82.11,8.6,63.88,4.8,Ortaokul,24.64,3,7,7.4,53.31
19195,13.8,78.14,8.7,49.76,9.0,İlkokul,31.56,3,9,17.8,42.29
19196,27.8,89.55,8.1,83.93,6.5,Üniversite,13.69,5,13,10.0,69.45
19197,22.1,84.72,8.4,57.87,6.9,İlkokul,33.35,4,12,16.7,64.17
19198,24.9,82.44,7.6,80.53,6.9,Ortaokul,24.8,3,11,3.6,62.51
19199,33.4,87.53,6.9,89.48,5.3,Lise,28.03,6,16,1.6,75.3
19200,13.4,90.96,9.3,32.12,7.3,Yok,12.13,1,5,16.3,40.17
19201,20.5,84.85,7.2,53.72,7.6,Ortaokul,22.17,4,9,13.3,53.51
19202,25.6,82.86,8.6,76.57,6.5,Üniversite,25.54,5,12,10.2,63.29
19203,12.1,83.16,8.7,48.8,7.6,Ortaokul,23.77,3,5,13.7,43.24
19204,23.8,83.4,8.4,54.69,9.0,Üniversite,36.65,5,13,10.0,56.22
19205,27.9,75.79,7.9,84.76,7.6,Üniversite,35.98,5,15,2.6,68.35
19206,31.7,82.67,7.3,93.92,5.8,Üniversite,38.85,4,13,3.4,74.4
19207,20.8,88.29,8.5,70.56,7.5,İlkokul,26.86,3,11,11.8,57.88
19208,23.8,77.8,8.1,64.8,7.1,Lise,38.89,4,9,14.1,54.8
19209,24.0,77.55,8.5,56.34,6.9,Ortaokul,33.38,3,13,12.9,50.34
19210,21.8,89.93,7.9,65.68,6.0,Lise,11.2,3,9,5.1,57.97
19211,17.8,87.09,8.4,49.46,9.0,Yok,17.38,4,8,12.4,47.15
19212,25.1,90.65,7.0,59.66,6.2,Ortaokul,9.92,5,12,11.2,64.04
19213,17.9,99.31,8.9,47.19,9.0,Lise,0.67,3,8,0.5,40.69
19214,24.2,90.02,8.0,85.71,5.9,Lise,7.93,4,10,12.4,69.28
19215,13.8,96.15,9.1,65.5,9.0,Yok,0.66,2,7,9.0,49.15
19216,21.2,79.07,8.6,77.45,8.5,Üniversite,28.93,2,10,17.1,62.33
19217,31.0,91.21,8.2,84.25,6.4,Ortaokul,17.31,6,16,13.1,78.26
19218,30.9,91.84,7.6,47.64,4.5,Ortaokul,12.85,5,15,10.9,63.48
19219,12.1,82.72,8.6,28.46,8.7,Yok,30.59,3,8,17.9,41.71
19220,26.5,81.87,8.8,85.44,8.1,Üniversite,33.38,4,13,13.3,68.98
19221,31.0,80.39,7.7,86.91,4.9,Ortaokul,39.02,6,12,5.0,67.8
19222,23.0,86.51,8.6,63.81,6.9,Ortaokul,25.86,2,11,9.4,51.95
19223,13.3,91.04,8.7,35.23,7.5,Ortaokul,18.73,3,9,13.4,44.66
19224,23.9,86.77,7.9,82.93,7.7,Üniversite,12.56,5,11,16.4,61.85
19225,14.5,91.8,8.9,28.06,9.0,Yok,9.28,3,7,5.7,27.23
19226,21.8,90.71,8.5,61.7,7.6,Ortaokul,8.91,3,11,14.5,54.53
19227,20.0,87.87,8.1,51.26,6.2,Lise,16.66,5,11,13.7,62.36
19228,31.4,78.37,7.0,90.33,8.1,Üniversite,39.68,6,13,2.9,66.74
19229,12.0,92.74,9.8,52.82,8.8,İlkokul,0.53,1,6,3.1,51.22
19230,14.9,90.39,8.2,73.42,7.6,Yok,8.29,3,9,10.0,60.63
19231,17.4,94.08,8.8,52.45,7.7,Lise,7.94,3,10,8.2,54.0
19232,19.9,82.93,8.4,53.3,6.5,Ortaokul,28.83,2,10,2.7,48.51
19233,20.5,91.79,9.6,80.09,8.2,İlkokul,14.42,2,8,1.8,55.62
19234,10.4,86.69,8.9,35.07,9.0,Yok,18.56,2,8,18.0,38.78
19235,24.5,93.13,7.4,71.82,6.8,Üniversite,6.37,5,9,3.8,58.2
19236,19.1,93.01,8.8,49.37,8.4,İlkokul,16.5,4,9,7.4,44.99
19237,18.9,90.83,8.2,70.58,5.6,İlkokul,4.58,4,10,9.3,56.6
19238,16.7,88.63,9.2,43.11,7.7,Lise,21.56,2,9,1.7,45.6
19239,9.0,89.05,9.7,48.05,8.3,Yok,4.37,1,5,2.8,40.23
19240,20.6,84.5,8.7,74.44,7.7,Lise,31.73,3,10,10.5,57.43
19241,26.0,80.88,7.5,58.39,5.8,Lise,22.88,4,10,14.0,59.36
19242,13.6,83.73,9.3,35.22,6.7,Ortaokul,29.1,1,9,16.9,42.74
19243,34.1,92.92,8.4,78.78,5.6,Üniversite,17.03,4,17,17.3,80.65
19244,19.9,93.01,8.2,55.68,7.5,İlkokul,15.57,2,8,10.9,56.68
19245,7.4,97.43,9.3,24.62,9.0,Yok,4.38,1,2,5.7,37.25
19246,23.6,90.96,8.0,73.7,7.7,Üniversite,21.19,4,12,11.6,62.68
19247,20.2,88.99,8.2,90.59,8.3,Üniversite,20.82,3,8,12.5,58.58
19248,9.8,89.16,9.3,30.11,6.9,Yok,18.99,1,3,5.7,34.7
19249,33.7,86.99,7.3,72.49,7.0,Üniversite,5.0,5,15,13.3,65.46
19250,28.3,82.27,7.7,72.08,7.6,Ortaokul,33.38,5,13,3.5,63.38
19251,28.0,84.28,7.3,43.89,7.1,Üniversite,30.16,4,13,5.9,48.79
19252,18.4,91.16,9.1,33.24,5.1,Ortaokul,5.0,1,9,18.6,52.62
19253,16.3,88.01,8.9,53.53,8.1,İlkokul,25.07,3,8,10.2,48.65
19254,20.1,89.39,8.9,71.52,7.0,İlkokul,3.67,2,8,3.0,61.2
19255,21.9,83.67,8.5,44.84,7.0,Lise,27.94,4,10,13.4,51.49
19256,22.6,87.53,6.9,78.02,6.5,Ortaokul,15.58,3,13,4.6,62.91
19257,15.5,97.31,9.2,64.11,8.5,İlkokul,5.73,1,10,0.7,50.18
19258,23.5,80.59,8.5,58.27,6.0,Üniversite,34.55,3,10,17.4,63.65
19259,9.4,86.42,9.4,52.37,9.0,Yok,24.75,1,7,8.7,41.53
19260,20.9,84.95,9.4,77.11,8.8,Yok,14.51,2,9,15.5,57.63
19261,14.0,90.46,9.4,43.9,7.8,Ortaokul,1.71,2,9,17.1,49.25
19262,24.8,84.93,8.5,63.47,6.6,Lise,21.72,4,12,11.5,64.34
19263,21.8,77.53,7.4,74.35,6.1,Üniversite,36.97,4,9,1.9,54.29
19264,16.3,83.93,9.4,39.59,8.9,Ortaokul,24.06,2,6,6.4,46.36
19265,12.1,84.28,9.4,26.39,7.6,Yok,38.88,2,6,5.1,34.65
19266,15.3,90.61,8.1,32.74,7.5,Ortaokul,5.89,4,7,12.1,45.78
19267,26.2,89.05,8.1,57.86,7.6,Üniversite,22.95,3,14,8.2,61.37
19268,15.6,80.36,7.9,32.07,8.6,İlkokul,32.03,2,6,8.2,39.92
19269,25.9,91.39,8.3,84.21,5.2,Üniversite,5.0,5,14,13.1,74.01
19270,19.1,95.25,8.6,82.85,8.3,İlkokul,4.1,3,7,0.6,61.77
19271,11.1,85.42,8.8,31.37,8.4,İlkokul,23.52,3,8,2.6,42.1
19272,13.6,86.8,9.3,51.8,8.3,İlkokul,24.66,2,7,17.8,46.05
19273,24.4,81.35,7.7,33.42,8.5,Ortaokul,29.28,3,12,16.7,53.0
19274,9.2,82.55,9.3,31.37,9.0,Yok,30.57,1,7,18.8,32.81
19275,22.8,78.03,8.7,49.76,8.5,Ortaokul,30.95,4,13,4.2,51.05
19276,14.5,85.74,8.7,45.65,7.3,Yok,26.71,2,6,6.8,39.42
19277,27.3,89.17,7.3,91.69,8.2,Üniversite,9.02,5,12,2.2,65.81
19278,22.4,85.05,8.8,57.77,6.5,Lise,16.47,5,8,12.8,59.94
19279,26.1,85.0,8.0,67.3,6.1,Üniversite,31.16,4,11,15.6,69.97
19280,10.8,77.19,10.0,45.51,8.6,Ortaokul,38.16,2,6,12.4,37.52
19281,15.5,94.62,9.0,32.01,8.7,Ortaokul,3.62,3,8,11.9,40.37
19282,18.0,90.05,8.9,73.46,9.0,Yok,21.65,1,8,16.0,56.57
19283,15.2,94.83,9.0,36.49,8.1,Ortaokul,12.84,2,6,1.8,39.99
19284,12.7,88.8,9.3,81.03,9.0,İlkokul,9.4,3,8,14.8,60.12
19285,15.6,89.95,9.1,39.2,9.0,Ortaokul,20.48,3,7,17.9,46.57
19286,22.0,89.71,8.6,57.27,6.2,Yok,24.44,3,12,12.9,59.33
19287,21.0,94.67,7.8,78.97,8.8,Yok,0.89,3,11,13.7,62.45
19288,10.1,84.01,8.8,35.62,8.9,İlkokul,31.32,1,4,12.9,32.58
19289,17.7,79.93,8.9,47.32,8.9,Yok,32.89,3,7,16.5,47.84
19290,20.4,83.47,8.4,78.92,6.5,Lise,38.64,2,9,7.9,58.41
19291,22.3,95.62,7.8,41.77,8.6,Üniversite,7.64,3,9,10.0,49.62
19292,22.6,86.36,8.3,69.94,7.6,Ortaokul,23.98,4,12,5.4,65.33
19293,17.6,87.86,9.4,40.42,9.0,Lise,17.35,2,10,2.3,55.53
19294,21.9,86.27,8.3,45.01,7.3,Ortaokul,13.73,4,12,1.2,51.34
19295,22.7,85.01,8.4,44.8,7.1,Lise,22.84,4,13,2.0,52.38
19296,20.2,78.41,8.6,81.9,7.6,Ortaokul,31.4,2,12,9.1,66.51
19297,13.5,97.26,8.6,37.93,9.0,İlkokul,1.41,1,8,11.9,44.62
19298,7.5,78.52,9.4,26.22,9.0,Yok,38.79,2,5,12.7,32.92
19299,13.2,80.45,7.9,56.32,9.0,Yok,32.49,3,8,11.3,40.16
19300,18.7,80.67,8.0,47.04,7.8,İlkokul,30.17,4,11,4.1,47.15
19301,21.7,77.9,8.2,58.31,6.2,Lise,30.54,3,10,17.3,50.71
19302,26.1,88.97,7.3,46.55,7.2,Üniversite,15.87,3,14,4.2,56.0
19303,18.3,84.23,8.5,77.15,8.2,Lise,30.19,3,9,16.5,50.34
19304,16.7,85.17,8.5,57.09,6.6,Yok,15.78,4,6,14.3,51.07
19305,27.3,83.83,8.5,60.03,7.6,Üniversite,36.0,3,13,7.1,61.44
19306,17.6,96.63,9.6,41.44,8.6,Ortaokul,7.5,4,7,8.4,43.67
19307,20.4,90.75,8.3,72.64,7.7,Üniversite,12.05,2,9,16.3,70.23
19308,20.6,88.62,8.5,78.82,7.9,Lise,22.28,3,8,19.7,61.59
19309,19.4,90.79,9.1,45.18,7.3,İlkokul,13.11,2,7,4.9,48.49
19310,13.9,83.24,8.9,33.42,7.7,Ortaokul,17.26,1,6,13.8,37.07
19311,17.1,88.53,8.8,47.79,8.3,Lise,19.95,4,9,1.5,49.69
19312,20.1,79.19,7.7,69.53,4.6,Ortaokul,34.33,3,12,10.0,52.35
19313,28.1,89.03,8.0,94.4,7.1,Üniversite,21.17,4,14,9.0,76.2
19314,15.5,91.04,9.4,24.74,9.0,Yok,14.82,1,10,0.4,36.34
19315,13.9,93.45,8.3,52.84,9.0,Lise,10.29,2,6,18.2,50.86
19316,16.0,87.62,7.9,31.41,8.1,İlkokul,16.64,1,8,7.7,41.1
19317,29.5,89.39,8.3,57.4,7.6,Üniversite,20.87,3,12,7.6,64.76
19318,25.5,80.83,7.8,58.33,8.0,Lise,29.97,3,13,6.5,50.93
19319,30.1,91.08,7.2,78.65,4.9,İlkokul,5.28,4,14,6.0,73.31
19320,17.2,92.09,8.7,40.43,7.5,Lise,9.25,4,7,1.9,41.66
19321,31.0,93.55,7.2,82.74,6.4,Üniversite,15.5,5,15,12.1,71.08
19322,21.3,93.88,7.8,57.75,7.6,Lise,14.74,4,10,5.1,57.51
19323,20.4,88.28,7.6,76.62,8.1,Ortaokul,15.97,4,11,6.9,58.86
19324,16.4,78.87,9.6,68.24,8.6,Üniversite,31.84,3,7,6.7,50.74
19325,16.9,88.69,9.5,38.16,8.1,Lise,13.3,1,6,6.8,48.29
19326,22.7,87.51,8.1,76.04,7.9,Yok,20.32,4,9,17.6,60.57
19327,12.2,81.12,10.0,40.55,8.4,Lise,25.14,1,5,9.4,39.25
19328,29.1,94.16,8.3,64.87,7.9,Ortaokul,9.67,5,15,10.0,61.83
19329,22.1,84.85,8.2,76.27,9.0,İlkokul,28.89,3,11,15.7,67.67
19330,9.4,85.5,10.0,32.39,7.6,İlkokul,22.11,1,4,6.2,36.59
19331,18.7,89.82,7.5,58.46,8.5,İlkokul,18.15,4,7,15.2,50.94
19332,20.1,77.03,8.4,69.34,7.9,Yok,32.49,2,11,3.6,51.36
19333,22.0,91.43,9.1,86.25,7.3,Ortaokul,10.12,4,12,14.2,67.38
19334,24.5,85.33,7.9,79.84,7.7,Üniversite,35.39,3,9,2.9,60.51
19335,23.4,89.17,8.7,43.31,7.5,İlkokul,22.66,4,11,13.8,54.29
19336,20.0,84.85,7.9,70.48,8.7,Ortaokul,24.56,4,12,9.4,53.37
19337,23.6,80.47,7.8,74.82,6.7,Lise,35.06,3,12,1.3,65.85
19338,21.7,77.04,8.5,62.5,8.5,Yok,32.79,5,8,12.0,52.06
19339,22.6,84.3,8.5,78.98,7.7,Ortaokul,24.26,3,12,13.8,54.86
19340,19.6,81.23,8.5,36.81,8.2,Ortaokul,30.25,5,7,10.0,41.95
19341,20.0,90.82,8.2,45.96,7.4,Üniversite,17.62,2,8,18.7,56.16
19342,18.3,90.08,8.1,67.23,7.8,Ortaokul,22.12,4,9,4.5,48.46
19343,30.4,92.8,8.8,92.46,7.2,Üniversite,2.95,4,14,6.2,80.73
19344,10.5,89.73,9.3,49.62,9.0,Yok,4.05,1,4,14.7,46.01
19345,20.2,80.82,8.9,76.83,5.7,Yok,33.26,3,10,4.0,51.64
19346,22.5,94.43,8.7,87.59,7.3,Lise,2.86,3,10,18.4,68.61
19347,30.0,91.34,7.4,89.66,5.0,Üniversite,7.19,5,16,12.8,72.78
19348,33.4,82.54,7.3,90.04,5.7,Üniversite,31.94,6,15,15.0,77.12
19349,12.6,98.36,8.6,77.41,9.0,İlkokul,0.55,3,9,2.4,51.38
19350,18.3,87.93,8.9,73.09,8.5,İlkokul,11.65,2,8,16.4,53.44
19351,16.3,85.24,8.6,74.22,9.0,Lise,23.57,2,10,11.4,55.2
19352,9.6,86.4,10.0,25.34,9.0,Yok,24.02,1,7,15.4,43.26
19353,15.6,81.92,7.9,35.27,6.4,İlkokul,31.2,3,6,1.4,43.56
19354,15.5,89.39,9.0,39.38,8.3,Ortaokul,20.48,1,7,12.2,40.9
19355,2.2,87.47,10.0,25.29,9.0,Yok,20.62,1,1,13.8,22.19
19356,20.4,82.12,8.0,38.42,8.6,Ortaokul,29.15,4,11,9.9,42.36
19357,22.7,89.66,8.3,90.59,8.0,Üniversite,20.2,4,10,16.7,61.15
19358,19.4,82.7,8.3,60.51,7.6,Yok,24.54,4,10,18.8,55.71
19359,18.0,80.41,9.0,53.16,9.0,Lise,35.96,4,10,4.5,48.29
19360,24.1,84.84,7.1,83.63,7.2,Üniversite,16.36,6,13,1.2,66.81
19361,25.1,85.24,7.4,66.86,5.6,Üniversite,15.71,5,14,15.5,63.81
19362,21.2,94.8,7.8,39.82,6.9,Ortaokul,0.64,4,8,9.6,51.9
19363,36.1,88.15,7.6,88.65,6.1,Üniversite,24.73,6,14,1.2,70.36
19364,14.4,91.96,8.8,46.63,7.2,İlkokul,5.0,2,7,1.8,47.85
19365,11.2,87.65,8.8,62.44,8.1,Yok,20.41,2,7,4.6,51.25
19366,17.0,81.15,8.8,43.98,7.0,İlkokul,32.27,3,8,0.1,40.62
19367,14.6,90.04,8.9,59.5,8.6,Ortaokul,22.22,4,5,9.4,48.72
19368,25.5,89.22,7.9,76.89,6.3,Ortaokul,11.15,3,11,7.4,65.75
19369,13.7,83.64,8.7,32.62,9.0,Yok,31.55,1,7,0.9,33.83
19370,34.5,92.2,6.8,93.75,5.9,Üniversite,11.15,5,13,4.8,79.67
19371,23.2,78.42,8.9,39.86,7.6,Lise,29.45,4,13,14.8,58.68
19372,20.8,85.83,9.1,61.37,7.5,Ortaokul,24.61,3,11,16.1,61.8
19373,18.3,90.33,8.4,74.38,6.9,Yok,7.21,3,9,0.1,53.3
19374,22.7,79.22,8.0,88.01,7.8,Lise,36.25,4,9,2.1,59.63
19375,19.3,95.59,8.7,52.77,7.2,Üniversite,8.43,4,9,20.0,59.04
19376,16.8,76.69,8.2,39.92,8.9,Ortaokul,39.59,3,8,13.0,40.45
19377,12.3,96.45,9.4,63.84,9.0,Yok,0.79,2,4,13.7,45.02
19378,9.9,87.65,9.3,26.31,8.1,Yok,10.91,1,3,7.6,31.16
19379,12.7,90.57,9.4,50.69,9.0,Yok,8.39,2,8,10.1,48.41
19380,24.7,96.41,9.2,75.8,6.2,Ortaokul,1.05,3,11,10.2,75.86
19381,22.9,84.67,7.3,66.81,7.2,Lise,29.43,5,10,7.0,53.02
19382,16.1,81.53,9.4,34.34,7.9,Yok,27.89,3,8,13.8,36.81
19383,23.8,81.78,7.8,66.79,6.6,Üniversite,31.8,3,13,11.5,64.38
19384,13.5,89.06,9.3,74.67,8.7,Yok,10.64,1,5,18.9,54.7
19385,25.7,91.2,8.2,69.95,8.1,Lise,18.05,3,14,0.1,60.89
19386,20.0,81.52,9.0,71.68,7.9,Ortaokul,26.53,2,12,17.7,58.52
19387,12.3,89.65,9.1,42.49,8.4,Yok,17.87,2,6,19.0,42.09
19388,10.5,82.58,8.8,34.37,7.4,Yok,28.04,3,6,2.9,37.42
19389,23.1,88.64,8.3,54.06,4.7,Üniversite,25.54,4,11,4.4,57.57
19390,24.3,94.77,8.9,69.32,7.6,Üniversite,5.03,3,11,1.0,57.87
19391,15.0,80.97,9.0,39.41,6.6,Yok,31.35,2,8,4.7,40.36
19392,18.0,85.67,8.3,53.81,6.7,Yok,28.97,4,11,12.8,57.53
19393,25.4,80.63,7.9,78.93,7.2,Üniversite,26.41,6,11,4.3,65.02
19394,32.5,90.74,7.6,76.39,5.0,Lise,6.63,4,15,10.0,80.17
19395,12.3,86.86,9.1,37.06,7.8,İlkokul,11.09,2,8,18.3,39.74
19396,19.5,89.63,8.5,69.27,7.9,İlkokul,16.03,3,7,0.6,55.43
19397,9.7,95.04,9.7,61.0,9.0,Yok,11.56,1,5,10.1,50.79
19398,20.7,90.44,9.4,40.66,7.1,Üniversite,9.5,3,10,0.3,50.9
19399,15.5,83.68,9.3,35.24,6.6,Ortaokul,32.31,2,8,12.4,47.59
19400,20.9,85.23,8.7,67.54,7.1,Ortaokul,25.71,3,12,6.9,53.95
19401,20.3,84.05,8.9,49.1,7.7,İlkokul,22.84,2,8,16.9,51.33
19402,26.3,89.22,8.2,44.04,6.9,Lise,9.43,4,10,18.3,54.31
19403,18.0,85.02,8.7,30.44,8.9,İlkokul,36.76,4,10,10.0,46.09
19404,11.5,89.09,8.8,32.77,8.1,Yok,8.05,1,7,19.1,41.21
19405,27.1,82.3,7.6,88.66,5.4,Lise,31.9,5,14,17.3,68.49
19406,27.9,78.96,7.8,72.02,6.3,Ortaokul,38.68,4,14,1.9,56.35
19407,21.3,85.33,8.5,69.02,7.1,Üniversite,29.22,3,11,7.1,61.28
19408,31.9,79.9,8.0,91.78,6.3,Üniversite,39.72,7,14,6.8,71.61
19409,12.2,82.41,9.0,58.05,9.0,Yok,5.0,2,7,6.1,42.87
19410,23.8,88.6,7.9,67.91,6.1,İlkokul,9.09,5,12,15.9,64.55
19411,12.4,92.71,9.2,39.55,8.8,Yok,8.55,2,7,6.0,46.15
19412,22.3,87.76,8.5,72.39,7.7,Üniversite,13.32,3,12,7.6,62.37
19413,14.4,97.11,8.6,39.89,8.1,Ortaokul,0.78,3,8,1.7,47.55
19414,22.3,80.71,7.9,62.25,7.4,Üniversite,27.43,4,9,10.4,56.47
19415,20.0,89.46,8.5,37.83,7.3,Lise,11.11,4,9,2.3,41.7
19416,28.1,79.17,7.7,51.91,6.7,Üniversite,32.7,5,14,17.4,59.69
19417,20.0,89.35,9.0,44.12,9.0,Üniversite,14.69,4,9,16.0,43.58
19418,18.1,89.93,8.7,57.33,8.3,Lise,5.0,4,9,6.0,51.09
19419,28.3,80.25,7.7,74.37,5.6,İlkokul,38.64,6,15,0.1,63.8
19420,27.4,92.16,7.2,60.79,6.8,Üniversite,10.07,4,13,1.4,54.81
19421,14.4,85.08,8.9,69.74,9.0,Yok,28.99,2,6,4.4,48.17
19422,27.9,85.75,7.3,76.11,6.5,Üniversite,30.33,6,13,10.0,63.08
19423,13.2,88.72,8.3,52.02,5.3,Yok,5.0,1,7,14.6,48.7
19424,15.2,91.02,9.6,49.03,7.5,Lise,5.0,1,9,2.0,51.74
19425,27.4,85.39,7.6,90.72,6.5,Üniversite,14.33,3,12,14.2,78.99
19426,13.4,85.85,9.4,38.98,8.2,Lise,30.99,1,7,10.9,44.95
19427,22.2,80.17,7.7,73.89,8.9,Lise,25.09,4,11,12.4,57.09
19428,16.8,82.39,8.3,62.17,8.5,İlkokul,5.0,4,7,18.6,44.12
19429,22.5,83.5,7.8,64.26,6.8,Üniversite,31.28,3,8,19.1,62.73
19430,16.2,86.21,9.1,37.22,8.5,Yok,9.79,3,10,14.7,43.86
19431,15.8,79.2,9.0,47.69,7.8,Yok,30.27,2,9,13.9,37.84
19432,25.6,85.3,7.3,88.0,6.7,Üniversite,34.68,5,11,15.3,61.72
19433,21.4,76.44,7.6,74.02,8.9,İlkokul,35.21,4,10,13.5,48.3
19434,26.2,86.99,8.2,79.78,7.6,İlkokul,31.46,5,10,0.2,55.21
19435,12.4,91.53,9.7,44.93,9.0,İlkokul,16.62,1,6,19.9,49.23
19436,8.5,78.44,10.0,45.29,8.4,Yok,39.28,1,3,12.7,35.91
19437,14.2,93.0,8.5,37.03,9.0,Lise,15.49,4,5,9.8,43.6
19438,22.5,88.09,8.0,79.86,7.8,İlkokul,25.73,2,9,9.1,49.48
19439,19.3,87.72,8.7,42.12,7.9,Yok,6.86,2,10,4.7,51.36
19440,17.3,74.36,8.9,46.23,7.2,Yok,39.23,2,7,9.5,44.41
19441,31.0,80.7,7.6,85.93,6.1,Lise,28.31,6,15,14.7,62.99
19442,16.5,82.74,8.5,68.96,9.0,Üniversite,30.26,3,7,5.1,44.98
19443,22.3,89.76,8.5,71.14,5.4,Üniversite,3.1,4,8,16.9,67.99
19444,10.2,86.62,9.3,37.69,9.0,İlkokul,30.66,2,5,4.2,33.18
19445,19.5,78.13,8.5,55.43,9.0,İlkokul,31.1,4,11,17.2,52.83
19446,25.2,85.67,8.4,86.5,8.5,Lise,27.04,3,13,11.7,66.21
19447,5.8,86.57,10.0,58.73,9.0,İlkokul,12.03,1,5,16.8,40.88
19448,23.5,85.38,8.3,50.03,6.7,Lise,19.84,3,10,8.3,53.77
19449,15.5,88.45,8.9,25.71,7.6,Yok,4.86,1,6,6.4,32.14
19450,24.0,83.7,8.0,46.5,5.8,İlkokul,19.13,3,9,14.0,54.99
19451,16.0,87.07,8.8,55.49,7.8,Yok,10.13,3,8,7.3,43.62
19452,18.6,87.97,8.9,34.34,7.6,Ortaokul,14.29,4,8,19.1,38.84
19453,18.9,88.9,8.7,69.54,8.2,Lise,6.92,3,9,14.8,51.67
19454,13.6,88.59,8.6,60.79,7.1,Ortaokul,9.59,1,5,8.6,46.34
19455,20.0,96.97,7.7,71.09,6.1,İlkokul,3.52,4,11,3.5,66.2
19456,13.0,78.78,8.6,25.59,7.2,Yok,36.84,2,8,11.1,31.68
19457,24.6,89.94,8.6,70.95,7.4,İlkokul,21.45,5,12,11.9,64.37
19458,19.1,84.84,7.6,60.65,8.4,Ortaokul,16.17,5,11,19.4,57.0
19459,25.7,90.69,7.3,48.38,8.2,İlkokul,21.63,5,13,14.9,58.94
19460,30.2,80.0,8.4,93.1,5.6,Üniversite,25.32,5,16,5.1,79.53
19461,14.1,81.23,9.2,40.81,8.1,Ortaokul,36.91,2,5,5.2,40.58
19462,16.4,95.27,8.6,57.77,7.1,İlkokul,7.56,3,10,11.6,56.34
19463,6.8,85.77,9.0,41.65,8.3,Yok,12.17,1,3,2.4,32.47
19464,13.8,83.93,9.1,57.01,8.8,İlkokul,5.0,1,6,13.9,35.88
19465,13.6,89.23,9.1,54.38,9.0,Yok,15.16,1,8,1.6,47.09
19466,27.9,91.74,8.2,44.92,6.1,Üniversite,1.39,5,15,11.5,55.75
19467,18.4,94.3,9.2,64.36,6.1,İlkokul,6.33,1,8,19.6,54.21
19468,30.6,94.1,8.2,74.9,8.3,Üniversite,1.54,4,16,17.5,68.04
19469,21.7,77.16,8.5,74.32,5.7,Ortaokul,39.6,3,8,16.9,59.99
19470,7.2,85.87,9.4,28.99,8.8,Yok,11.52,1,4,15.0,37.57
19471,20.4,84.18,8.6,48.35,7.6,Ortaokul,36.98,3,9,18.6,50.33
19472,12.6,82.49,8.8,59.76,9.0,Yok,39.84,3,9,18.6,40.91
19473,20.5,85.23,8.8,47.52,8.9,Üniversite,24.19,3,9,3.2,46.86
19474,32.1,95.09,7.2,73.27,5.9,Lise,1.81,7,13,4.6,75.67
19475,16.1,94.4,8.3,31.25,9.0,İlkokul,3.72,2,6,18.5,43.34
19476,20.5,89.22,8.8,58.42,7.3,Üniversite,19.52,3,9,5.5,52.65
19477,20.5,87.78,7.6,70.57,6.2,Yok,16.54,3,10,7.6,63.18
19478,13.2,81.39,8.6,66.59,8.3,Yok,24.44,1,6,0.8,55.18
19479,8.9,91.26,9.6,59.46,8.7,Yok,17.83,1,3,18.0,43.65
19480,22.2,82.89,8.2,71.88,6.9,Yok,37.4,3,11,1.4,49.17
19481,20.2,84.64,8.3,67.01,8.5,İlkokul,21.62,4,8,10.6,53.28
19482,19.3,88.28,7.9,60.57,6.2,Ortaokul,27.9,2,7,4.4,51.37
19483,19.8,78.9,8.4,89.88,8.2,Lise,35.91,3,11,0.5,64.64
19484,17.7,94.33,8.5,66.22,7.9,İlkokul,6.3,3,11,5.8,51.19
19485,16.3,92.59,7.9,57.08,6.9,Yok,9.57,3,9,13.3,48.81
19486,11.9,94.05,9.0,50.49,8.7,İlkokul,4.74,1,6,1.8,43.9
19487,28.6,94.1,8.3,89.63,8.1,Üniversite,6.02,6,12,17.0,75.41
19488,19.2,83.29,9.0,40.26,8.3,Yok,20.75,2,7,13.8,41.04
19489,19.4,85.26,8.7,36.51,7.1,Lise,13.19,2,10,1.2,51.46
19490,14.6,87.63,8.9,34.82,9.0,Yok,17.22,2,7,8.1,38.43
19491,17.5,78.46,8.6,42.02,6.6,Lise,39.31,1,8,16.2,39.51
19492,16.8,96.62,8.7,53.54,8.4,Lise,6.69,1,10,18.6,52.22
19493,20.4,84.12,7.9,77.42,9.0,Ortaokul,21.86,4,11,12.6,52.45
19494,25.4,92.4,7.7,67.83,5.7,Ortaokul,4.41,5,10,13.6,58.17
19495,14.2,94.26,8.1,37.29,9.0,İlkokul,13.08,2,8,17.5,52.32
19496,18.9,89.48,8.9,71.39,6.7,İlkokul,21.34,2,8,10.0,57.71
19497,20.5,82.82,8.3,63.73,7.6,Lise,37.89,5,8,14.1,56.56
