Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Distance_to_School,Stress_Level,Practice_Exams_Passed,Exam_Score,total_study_load,attendance_to_study_ratio,stress_x_study,prev_efficiency,PE_Ortaokul,PE_Yok,PE_Üniversite,PE_İlkokul
80.49,8.8,80.74,8.4,34.22,2,8,54.42,28.6,3.7263888888888883,41.2,3.7379629629629623,False,False,False,False
86.48,9.8,45.17,8.5,32.2,1,10,50.27,25.3,5.3055214723926385,15.3,2.771165644171779,False,False,True,False
88.97,8.1,78.97,8.2,26.63,3,10,65.88,28.0,4.682631578947368,54.0,4.156315789473684,False,True,False,False
92.5,8.5,61.28,7.3,13.33,4,6,49.42,20.7,5.891719745222931,58.8,3.9031847133757966,False,False,False,True
88.78,8.1,82.96,4.0,20.89,4,11,67.76,35.1,3.5370517928286853,96.4,3.3051792828685254,False,False,False,False
88.72,9.3,27.67,8.6,18.07,1,8,43.82,19.2,7.272131147540984,11.2,2.268032786885246,False,True,False,False
93.69,9.0,49.42,6.8,13.89,2,3,37.69,12.3,9.096116504854368,18.6,4.798058252427184,False,False,False,True
79.15,8.8,68.83,8.3,34.0,3,10,49.81,29.1,3.9378109452736316,57.300000000000004,3.424378109452736,True,False,False,False
85.05,8.9,29.85,8.0,19.6,3,9,42.69,21.9,6.118705035971223,38.7,2.147482014388489,False,True,False,False
83.18,8.5,66.89,6.1,33.39,3,12,62.8,37.3,3.1627376425855513,75.9,2.543346007604563,False,False,True,False
92.51,8.0,60.35,6.7,4.66,4,12,54.65,32.6,4.28287037037037,82.4,2.7939814814814814,False,False,False,False
96.56,8.4,39.88,8.3,6.07,1,5,48.22,19.8,6.111392405063291,14.8,2.5240506329113925,False,False,False,True
80.21,8.9,40.51,9.0,39.1,2,5,29.79,17.0,6.17,24.0,3.116153846153846,False,True,False,False
81.94,8.3,85.19,7.3,23.72,2,7,64.98,26.8,3.9394230769230765,39.6,4.0956730769230765,True,False,False,False
85.14,8.3,51.88,7.3,20.64,2,7,41.07,23.1,4.978947368421053,32.2,3.0339181286549706,False,False,False,False
90.49,7.6,47.74,5.5,21.16,6,14,55.15,44.9,2.836677115987461,185.39999999999998,1.4965517241379311,False,False,False,False
87.92,8.3,53.49,9.0,9.0,3,10,49.71,27.5,4.752432432432433,52.5,2.8913513513513514,False,True,False,False
81.64,8.9,68.9,6.9,28.89,5,10,54.28,35.7,3.057677902621723,128.5,2.5805243445692887,True,False,False,False
93.93,8.2,67.88,4.7,3.85,3,11,63.67,32.6,4.156194690265487,64.80000000000001,3.003539823008849,False,False,False,True
83.82,8.4,65.48,6.9,23.15,4,8,55.88,30.4,3.5820512820512818,89.6,2.7982905982905986,False,True,False,False
89.05,8.1,30.03,6.7,23.05,3,9,39.76,24.8,5.300595238095238,47.400000000000006,1.7875,False,False,False,True
79.85,9.2,57.66,7.8,5.0,2,6,44.58,19.2,5.623239436619718,26.4,4.06056338028169,False,False,False,False
85.31,8.3,70.57,6.9,21.28,3,10,58.57,26.2,4.959883720930233,48.599999999999994,4.102906976744186,False,False,False,True
88.36,8.5,81.77,9.0,5.91,2,13,68.53,37.2,3.5063492063492063,48.4,3.24484126984127,True,False,False,False
90.08,7.1,73.12,7.1,23.12,4,11,70.81,37.8,3.2402877697841723,107.2,2.6302158273381298,False,False,True,False
94.61,8.6,34.88,9.0,4.11,2,7,42.92,23.8,5.3151685393258425,33.6,1.9595505617977529,True,False,False,False
87.21,9.6,49.82,9.0,8.55,1,6,40.83,26.0,4.152857142857142,20.0,2.3723809523809525,False,False,False,True
97.14,9.4,28.08,9.0,1.73,1,3,41.03,12.0,9.714,9.0,2.808,False,True,False,False
83.56,7.9,77.17,9.0,20.78,5,13,63.72,38.6,3.1413533834586467,128.0,2.901127819548872,False,False,False,False
98.45,8.9,43.49,5.9,3.84,2,9,55.81,30.7,4.3370044052863435,43.4,1.9158590308370045,False,False,True,False
92.12,8.4,34.22,9.0,19.04,3,9,41.21,24.2,5.686419753086421,45.599999999999994,2.112345679012346,False,True,False,False
81.78,8.6,46.93,9.0,37.35,1,3,39.98,12.7,7.642990654205608,9.7,4.385981308411215,False,True,False,False
80.74,7.8,57.45,8.3,28.93,4,11,49.55,32.6,3.5725663716814156,86.4,2.5420353982300883,True,False,False,False
97.54,8.4,50.36,8.1,3.56,3,9,54.31,23.3,6.375163398692811,42.900000000000006,3.291503267973856,False,False,False,True
92.43,8.8,57.49,8.5,9.36,3,9,57.44,27.2,4.8140625,54.599999999999994,2.9942708333333337,True,False,False,False
87.84,8.3,67.23,8.2,27.11,2,7,53.56,25.9,4.414070351758794,37.8,3.3783919597989955,False,False,False,True
83.43,9.5,52.31,8.5,35.84,2,4,34.39,15.9,6.467441860465117,23.8,4.055038759689922,True,False,False,False
94.25,8.4,54.13,8.3,1.8,3,8,53.19,23.6,5.677710843373493,46.8,3.2608433734939757,False,True,False,False
83.77,8.1,52.69,8.6,32.59,5,10,56.82,35.9,3.1141263940520445,129.5,1.958736059479554,False,False,False,False
88.8,8.2,47.45,7.9,22.69,2,6,46.97,17.3,7.2195121951219505,22.6,3.8577235772357725,False,False,False,True
87.24,7.6,73.76,7.5,22.07,6,14,68.1,47.5,2.528695652173913,201.0,2.137971014492754,False,False,True,False
77.66,8.8,66.98,6.6,38.33,4,9,47.79,31.5,3.3046808510638295,90.0,2.8502127659574468,False,False,True,False
86.79,8.5,63.77,8.4,30.03,2,10,51.01,28.9,4.361306532663317,37.8,3.204522613065327,False,True,False,False
81.57,8.3,62.83,8.1,34.08,3,10,45.15,25.1,5.066459627329191,45.3,3.902484472049689,True,False,False,False
91.46,6.7,76.2,6.9,14.48,5,16,72.62,47.1,2.8492211838006227,155.5,2.3738317757009346,True,False,False,False
87.25,9.7,48.39,9.0,22.4,2,4,42.31,24.0,4.154761904761905,40.0,2.3042857142857143,False,True,False,False
81.86,8.0,67.01,7.4,24.81,4,10,63.27,35.9,3.0431226765799257,103.6,2.4910780669144983,False,False,True,False
85.42,7.4,76.85,7.6,13.2,4,12,59.05,36.4,3.362992125984252,97.6,3.0255905511811023,False,False,True,False
88.36,8.8,44.17,8.1,23.02,2,10,50.29,27.4,4.802173913043479,34.8,2.40054347826087,True,False,False,False
89.76,8.6,49.23,9.0,9.85,3,7,37.85,23.8,5.042696629213483,50.400000000000006,2.7657303370786512,False,False,False,True
90.77,9.0,70.37,7.9,6.16,2,9,60.52,31.3,3.8957081545064374,44.6,3.0201716738197426,False,False,False,False
85.47,8.7,29.59,9.0,15.27,2,6,29.57,16.7,7.305128205128206,21.4,2.5290598290598294,False,False,False,True
79.13,8.2,64.03,6.8,29.7,3,10,64.89,34.4,3.1153543307086613,73.19999999999999,2.5208661417322835,False,False,True,False
80.64,9.2,60.94,7.1,36.69,2,11,53.85,28.9,4.266666666666667,35.8,3.2243386243386243,False,False,False,True
82.74,8.0,89.21,7.1,18.58,3,13,69.9,40.7,2.8829268292682926,83.1,3.108362369337979,False,False,False,False
79.94,8.1,76.24,5.9,25.89,3,8,54.7,30.4,3.4162393162393165,67.19999999999999,3.258119658119658,False,False,False,True
93.11,8.3,43.44,8.8,4.57,3,10,50.06,28.8,4.702525252525252,56.400000000000006,2.193939393939394,False,False,False,True
80.09,8.3,55.9,7.3,36.23,2,11,52.12,30.6,3.887864077669903,39.2,2.7135922330097086,False,False,False,True
84.14,8.6,31.1,9.0,22.96,1,6,33.57,20.2,5.535526315789474,14.2,2.0460526315789473,False,False,False,True
83.73,8.7,37.24,9.0,31.32,3,6,34.56,17.6,6.645238095238096,34.8,2.9555555555555557,False,True,False,False
80.63,8.9,82.62,7.4,31.88,3,9,65.09,30.3,3.6156950672645736,63.900000000000006,3.704932735426009,False,False,True,False
90.6,8.9,42.78,7.9,10.63,4,8,44.02,28.0,4.314285714285714,80.0,2.0371428571428574,False,False,False,False
91.08,8.2,54.17,5.3,21.4,4,12,61.38,39.5,3.1957894736842105,110.0,1.900701754385965,False,False,True,False
76.1,8.9,75.92,7.8,38.44,3,7,46.49,22.3,4.668711656441717,45.900000000000006,4.6576687116564415,False,True,False,False
88.98,8.9,69.31,9.0,4.04,3,8,55.15,22.7,5.66751592356688,44.099999999999994,4.414649681528663,False,True,False,False
88.75,7.4,67.0,6.0,27.48,5,9,59.33,31.3,3.8090128755364807,111.5,2.875536480686695,False,True,False,False
76.7,8.4,71.55,7.7,38.51,4,12,61.47,36.3,3.0316205533596836,97.2,2.8280632411067192,False,True,False,False
91.19,8.7,69.23,8.9,12.37,4,8,55.79,24.0,5.364117647058824,64.0,4.0723529411764705,False,False,False,True
80.33,6.8,46.63,5.5,34.53,5,12,63.53,44.2,2.419578313253012,161.0,1.4045180722891566,False,False,True,False
80.05,8.8,60.41,8.7,37.38,4,11,51.62,32.7,3.526431718061674,86.8,2.6612334801762114,True,False,False,False
82.48,7.9,60.43,7.7,30.01,5,11,50.61,36.8,3.0776119402985076,129.0,2.2548507462686564,False,False,False,False
91.19,9.4,41.11,9.0,9.64,3,6,39.65,17.8,7.12421875,35.400000000000006,3.2117187499999997,False,True,False,False
85.99,7.9,85.87,6.9,13.69,4,14,71.04,42.9,2.8759197324414716,115.6,2.8719063545150503,False,False,True,False
92.4,8.3,49.53,7.7,1.91,2,9,55.93,25.1,5.4035087719298245,32.2,2.8964912280701753,False,True,False,False
82.54,9.8,27.32,7.6,33.34,1,4,30.14,11.5,9.710588235294118,7.5,3.2141176470588237,False,True,False,False
79.49,8.1,39.12,7.7,34.06,4,7,40.74,26.5,3.877560975609756,78.0,1.9082926829268292,False,True,False,False
80.15,8.2,36.57,9.0,25.49,1,6,33.47,18.3,6.026315789473684,12.3,2.7496240601503756,False,True,False,False
93.43,9.1,72.81,7.6,14.42,2,6,55.16,21.9,5.528402366863906,31.8,4.30828402366864,False,True,False,False
94.71,8.6,71.61,7.2,3.53,2,7,59.56,26.1,4.711940298507462,38.2,3.562686567164179,False,False,False,False
79.2,7.8,70.82,5.9,30.25,4,12,64.97,39.9,2.740484429065744,111.6,2.4505190311418685,False,False,True,False
80.93,9.1,51.87,9.0,29.2,1,9,42.44,29.0,3.8538095238095242,20.0,2.4699999999999998,False,True,False,False
76.03,8.5,59.76,9.0,36.55,3,6,48.78,18.1,5.80381679389313,36.3,4.561832061068702,False,True,False,False
87.86,8.1,65.52,6.4,29.36,1,6,49.3,23.4,4.775,17.4,3.5608695652173914,False,True,False,False
78.08,8.1,54.49,7.6,33.23,3,8,41.32,25.1,4.313812154696132,51.300000000000004,3.010497237569061,False,True,False,False
80.1,8.2,79.61,7.9,29.97,2,10,58.06,29.4,3.926470588235294,38.8,3.902450980392157,False,False,False,True
81.68,8.3,81.73,8.8,25.41,4,11,53.51,33.8,3.431932773109244,91.2,3.4340336134453784,False,False,False,True
87.08,9.1,86.74,6.8,17.37,4,13,68.19,37.0,3.4832,96.0,3.4696,True,False,False,False
85.03,8.7,60.82,9.0,36.13,3,8,43.0,23.2,5.248765432098765,45.599999999999994,3.7543209876543213,False,True,False,False
84.12,8.5,83.29,9.0,26.21,4,7,60.27,26.7,4.063768115942029,78.8,4.023671497584542,True,False,False,False
89.43,7.5,58.25,6.1,16.24,5,10,57.42,32.5,3.8055319148936175,112.5,2.478723404255319,False,False,False,False
93.21,8.6,79.28,8.3,5.0,2,9,64.09,23.6,5.975,29.2,5.082051282051283,True,False,False,False
87.8,6.2,90.0,5.2,11.98,7,14,76.17,48.3,2.4872521246458925,240.09999999999997,2.54957507082153,False,False,True,False
85.25,9.1,77.73,8.4,21.98,3,11,63.46,36.4,3.229166666666667,76.19999999999999,2.9443181818181823,False,False,False,True
92.52,7.8,73.7,8.7,11.39,3,9,55.1,25.0,5.442352941176471,48.0,4.335294117647059,False,False,False,True
90.31,9.1,46.36,8.6,9.24,1,4,36.03,12.2,9.816304347826089,8.2,5.039130434782609,False,True,False,False
90.64,8.6,32.74,7.0,21.33,2,7,39.79,23.6,5.1499999999999995,33.2,1.8602272727272726,False,True,False,False
97.06,9.2,54.37,6.9,7.21,3,10,58.99,30.5,4.514418604651163,61.5,2.5288372093023255,False,False,False,False
83.14,8.1,78.2,6.1,32.12,5,13,66.07,33.0,3.959047619047619,100.0,3.723809523809524,False,False,False,False
84.58,7.5,52.81,6.7,19.63,3,13,54.27,36.0,3.5241666666666664,69.0,2.200416666666667,False,False,True,False
82.51,9.1,50.3,8.3,23.17,2,5,39.57,14.3,8.010679611650485,18.6,4.883495145631067,False,True,False,False
91.97,8.6,55.1,8.3,6.32,4,7,49.06,25.4,4.740721649484536,73.6,2.8402061855670104,False,True,False,False
85.99,7.7,69.21,6.2,13.32,4,14,66.01,34.0,4.094761904761905,80.0,3.2957142857142854,False,False,False,False
92.06,7.5,87.46,7.4,16.7,3,14,70.99,40.2,3.384558823529412,78.6,3.215441176470588,False,False,False,False
77.39,8.4,72.38,7.5,32.42,3,9,52.34,23.8,4.898101265822785,44.400000000000006,4.581012658227848,False,False,False,False
78.41,7.9,71.25,6.2,30.92,3,11,55.02,32.7,3.4541850220264316,65.1,3.138766519823789,False,False,False,True
90.28,7.8,64.0,7.1,9.31,4,12,59.76,34.1,3.908225108225108,88.4,2.7705627705627704,True,False,False,False
89.48,7.8,77.85,6.7,24.84,3,8,65.75,30.3,3.840343347639485,66.9,3.341201716738197,True,False,False,False
91.41,8.5,38.5,6.9,5.0,2,10,55.07,26.6,5.19375,33.2,2.1875,False,True,False,False
82.39,8.8,39.54,7.1,39.54,3,7,42.43,26.4,4.038725490196079,58.199999999999996,1.938235294117647,False,False,False,True
78.47,7.2,86.95,8.3,38.11,6,14,67.26,41.4,2.7630281690140848,164.39999999999998,3.0616197183098595,False,False,False,False
89.0,8.8,62.14,8.4,22.75,1,4,49.76,14.3,7.876106194690265,10.3,5.499115044247787,False,True,False,False
83.94,8.9,64.93,8.7,28.11,3,7,51.64,20.7,5.710204081632654,41.099999999999994,4.417006802721089,False,False,False,True
85.08,8.5,65.7,6.7,32.16,4,12,49.82,34.1,3.683116883116883,88.4,2.844155844155844,False,False,True,False
86.59,9.5,48.72,8.9,28.98,3,6,36.64,21.3,5.3122699386503065,45.900000000000006,2.9889570552147235,False,False,False,True
86.26,8.9,54.56,6.5,28.14,2,10,48.12,28.6,4.401020408163265,37.2,2.783673469387755,False,True,False,False
84.36,8.6,38.63,9.0,38.36,4,10,40.57,28.1,4.4167539267015705,72.4,2.0225130890052356,True,False,False,False
83.21,8.3,61.01,8.3,24.06,2,10,50.17,31.5,3.698222222222222,43.0,2.7115555555555555,False,False,False,False
86.68,7.7,65.05,6.6,25.63,6,11,63.53,38.3,3.062897526501767,163.8,2.2985865724381624,False,False,True,False
79.4,8.2,57.61,9.0,34.05,3,8,46.35,22.5,5.122580645161291,43.5,3.716774193548387,False,False,False,True
82.68,8.7,58.91,8.6,26.96,4,11,57.09,31.0,3.9371428571428573,80.0,2.805238095238095,False,True,False,False
87.56,8.2,76.65,9.0,29.45,4,9,51.84,28.4,4.292156862745099,77.6,3.757352941176471,False,True,False,False
92.98,8.0,71.87,7.7,9.75,5,10,60.33,35.9,3.456505576208179,129.5,2.671747211895911,False,False,False,False
88.27,7.8,72.6,7.6,15.17,5,8,58.03,29.3,3.9582959641255604,106.5,3.255605381165919,False,True,False,False
88.29,8.7,54.6,7.6,6.32,3,5,41.81,20.0,5.518125,45.0,3.4125,False,True,False,False
87.8,8.3,70.48,9.0,20.48,2,6,59.91,21.6,5.289156626506023,31.2,4.2457831325301205,False,False,False,False
87.55,8.7,43.84,6.2,18.5,4,11,49.06,31.0,4.169047619047619,80.0,2.087619047619048,False,False,True,False
76.54,8.3,39.33,7.5,39.89,3,11,42.71,31.0,3.644761904761905,60.0,1.8728571428571428,True,False,False,False
82.11,8.6,63.88,4.8,24.64,3,7,53.31,25.3,4.25440414507772,54.900000000000006,3.309844559585492,True,False,False,False
78.14,8.7,49.76,9.0,31.56,3,9,42.29,22.8,5.27972972972973,41.400000000000006,3.362162162162162,False,False,False,True
89.55,8.1,83.93,6.5,13.69,5,13,69.45,40.8,3.109375,139.0,2.9142361111111112,False,False,True,False
84.72,8.4,57.87,6.9,33.35,4,12,64.17,34.1,3.6675324675324674,88.4,2.505194805194805,False,False,False,True
82.44,7.6,80.53,6.9,24.8,3,11,62.51,35.9,3.183011583011583,74.69999999999999,3.1092664092664095,True,False,False,False
87.53,6.9,89.48,5.3,28.03,6,16,75.3,49.4,2.5444767441860465,200.39999999999998,2.6011627906976744,False,False,False,False
90.96,9.3,32.12,7.3,12.13,1,5,40.17,18.4,6.316666666666666,13.4,2.230555555555555,False,True,False,False
84.85,7.2,53.72,7.6,22.17,4,9,53.51,29.5,3.9465116279069763,82.0,2.4986046511627906,True,False,False,False
82.86,8.6,76.57,6.5,25.54,5,12,63.29,37.6,3.115037593984962,128.0,2.878571428571428,False,False,True,False
83.16,8.7,48.8,7.6,23.77,3,5,43.24,17.1,6.348091603053435,36.3,3.7251908396946565,True,False,False,False
83.4,8.4,54.69,9.0,36.65,5,13,56.22,36.8,3.362903225806452,119.0,2.205241935483871,False,False,True,False
75.79,7.9,84.76,7.6,35.98,5,15,68.35,42.9,2.622491349480969,139.5,2.9328719723183396,False,False,True,False
82.67,7.3,93.92,5.8,38.85,4,13,74.4,44.7,2.5281345565749236,126.8,2.87217125382263,False,False,True,False
88.29,8.5,70.56,7.5,26.86,3,11,57.88,31.8,4.05,62.400000000000006,3.236697247706422,False,False,False,True
77.8,8.1,64.8,7.1,38.89,4,9,54.8,32.8,3.137096774193548,95.2,2.6129032258064515,False,False,False,False
77.55,8.5,56.34,6.9,33.38,3,13,50.34,37.0,3.102,72.0,2.2536,True,False,False,False
89.93,7.9,65.68,6.0,11.2,3,9,57.97,30.8,3.944298245614035,65.4,2.880701754385965,False,False,False,False
87.09,8.4,49.46,9.0,17.38,4,8,47.15,25.8,4.632446808510639,71.2,2.630851063829787,False,True,False,False
90.65,7.0,59.66,6.2,9.92,5,12,64.04,37.1,3.4731800766283527,125.5,2.2858237547892717,True,False,False,False
99.31,8.9,47.19,9.0,0.67,3,8,40.69,25.9,5.254497354497355,53.699999999999996,2.496825396825397,False,False,False,False
90.02,8.0,85.71,5.9,7.93,4,10,69.28,34.2,3.572222222222222,96.8,3.401190476190476,False,False,False,False
96.15,9.1,65.5,9.0,0.66,2,7,49.15,20.8,6.496621621621622,27.6,4.425675675675675,False,True,False,False
79.07,8.6,77.45,8.5,28.93,2,10,62.33,31.2,3.5617117117117116,42.4,3.488738738738739,False,False,True,False
91.21,8.2,84.25,6.4,17.31,6,16,78.26,47.0,2.8503125,186.0,2.6328125,True,False,False,False
91.84,7.6,47.64,4.5,12.85,5,15,63.48,45.9,2.878996865203762,154.5,1.4934169278996865,True,False,False,False
82.72,8.6,28.46,8.7,30.59,3,8,41.71,20.1,6.314503816793893,36.3,2.172519083969466,False,True,False,False
81.87,8.8,85.44,8.1,33.38,4,13,68.98,39.5,2.9770909090909092,106.0,3.106909090909091,False,False,True,False
80.39,7.7,86.91,4.9,39.02,6,12,67.8,43.0,2.5121875,186.0,2.7159375,True,False,False,False
86.51,8.6,63.81,6.9,25.86,2,11,51.95,34.0,3.6045833333333337,46.0,2.65875,True,False,False,False
91.04,8.7,35.23,7.5,18.73,3,9,44.66,22.3,6.3664335664335665,39.900000000000006,2.4636363636363634,True,False,False,False
86.77,7.9,82.93,7.7,12.56,5,11,61.85,34.9,3.484738955823293,119.5,3.330522088353414,False,False,True,False
91.8,8.9,28.06,9.0,9.28,3,7,27.23,21.5,5.922580645161291,43.5,1.8103225806451613,False,True,False,False
90.71,8.5,61.7,7.6,8.91,3,11,54.53,32.8,3.978508771929824,65.4,2.706140350877193,True,False,False,False
87.87,8.1,51.26,6.2,16.66,5,11,62.36,31.0,4.184285714285714,100.0,2.440952380952381,False,False,False,False
78.37,7.0,90.33,8.1,39.68,6,13,66.74,44.4,2.4188271604938274,188.39999999999998,2.787962962962963,False,False,True,False
92.74,9.8,52.82,8.8,0.53,1,6,51.22,18.0,7.133846153846154,12.0,4.063076923076923,False,False,False,True
90.39,8.2,73.42,7.6,8.29,3,9,60.63,23.9,5.684905660377359,44.7,4.617610062893082,False,True,False,False
94.08,8.8,52.45,7.7,7.94,3,10,54.0,27.4,5.11304347826087,52.199999999999996,2.85054347826087,False,False,False,False
82.93,8.4,53.3,6.5,28.83,2,10,48.51,29.9,3.967942583732058,39.8,2.550239234449761,True,False,False,False
91.79,9.6,80.09,8.2,14.42,2,8,55.62,28.5,4.269302325581395,41.0,3.7251162790697676,False,False,False,True
86.69,8.9,35.07,9.0,18.56,2,8,38.78,18.4,7.6043859649122805,20.8,3.0763157894736843,False,True,False,False
93.13,7.4,71.82,6.8,6.37,5,9,58.2,33.5,3.6521568627450978,122.5,2.816470588235294,False,False,True,False
93.01,8.8,49.37,8.4,16.5,4,9,44.99,28.1,4.627363184079602,76.4,2.4562189054726367,False,False,False,True
90.83,8.2,70.58,5.6,4.58,4,10,56.6,28.9,4.564321608040201,75.6,3.546733668341709,False,False,False,True
88.63,9.2,43.11,7.7,21.56,2,9,45.6,25.7,5.007344632768362,33.4,2.435593220338983,False,False,False,False
89.05,9.7,48.05,8.3,4.37,1,5,40.23,14.0,8.905,9.0,4.805,False,True,False,False
84.5,8.7,74.44,7.7,31.73,3,10,57.43,30.6,3.9120370370370368,61.800000000000004,3.4462962962962957,False,False,False,False
80.88,7.5,58.39,5.8,22.88,4,10,59.36,36.0,2.9955555555555553,104.0,2.1625925925925924,False,False,False,False
83.73,9.3,35.22,6.7,29.1,1,9,42.74,22.6,5.734931506849316,13.6,2.4123287671232876,True,False,False,False
92.92,8.4,78.78,5.6,17.03,4,17,80.65,51.1,2.647293447293447,136.4,2.2444444444444445,False,False,True,False
93.01,8.2,55.68,7.5,15.57,2,8,56.68,27.9,4.450239234449762,39.8,2.664114832535885,False,False,False,True
97.43,9.3,24.62,9.0,4.38,1,2,37.25,9.4,11.598809523809525,7.4,2.9309523809523808,False,True,False,False
90.96,8.0,73.7,7.7,21.19,4,12,62.68,35.6,3.697560975609756,94.4,2.9959349593495936,False,False,True,False
88.99,8.2,90.59,8.3,20.82,3,8,58.58,28.2,4.1976415094339625,60.599999999999994,4.27311320754717,False,False,True,False
89.16,9.3,30.11,6.9,18.99,1,3,34.7,12.8,8.255555555555555,9.8,2.7879629629629625,False,True,False,False
86.99,7.3,72.49,7.0,5.0,5,15,65.46,48.7,2.506916426512968,168.5,2.0890489913544665,False,False,True,False
82.27,7.7,72.08,7.6,33.38,5,13,63.38,41.3,2.8078498293515355,141.5,2.4600682593856655,True,False,False,False
84.28,7.3,43.89,7.1,30.16,4,13,48.79,41.0,2.906206896551724,112.0,1.513448275862069,False,False,True,False
91.16,9.1,33.24,5.1,5.0,1,9,52.62,27.4,4.698969072164949,18.4,1.7134020618556702,True,False,False,False
88.01,8.9,53.53,8.1,25.07,3,8,48.65,24.3,5.08728323699422,48.900000000000006,3.0942196531791906,False,False,False,True
89.39,8.9,71.52,7.0,3.67,2,8,61.2,28.1,4.236492890995261,40.2,3.3895734597156393,False,False,False,True
83.67,8.5,44.84,7.0,27.94,4,10,51.49,31.9,3.653711790393013,87.6,1.9580786026200876,False,False,False,False
87.53,6.9,78.02,6.5,15.58,3,13,62.91,35.6,3.7088983050847455,67.80000000000001,3.30593220338983,True,False,False,False
97.31,9.2,64.11,8.5,5.73,1,10,50.18,25.5,5.8975757575757575,15.5,3.8854545454545453,False,False,False,True
80.59,8.5,58.27,6.0,34.55,3,10,63.65,33.5,3.289387755102041,70.5,2.378367346938776,False,False,True,False
86.42,9.4,52.37,9.0,24.75,1,7,41.53,16.4,8.309615384615384,9.4,5.035576923076922,False,True,False,False
84.95,9.4,77.11,8.8,14.51,2,9,57.63,29.9,3.878995433789955,41.8,3.521004566210046,False,True,False,False
90.46,9.4,43.9,7.8,1.71,2,9,49.25,23.0,6.030666666666666,28.0,2.9266666666666667,True,False,False,False
84.93,8.5,63.47,6.6,21.72,4,12,64.34,36.8,3.291860465116279,99.2,2.460077519379845,False,False,False,False
77.53,7.4,74.35,6.1,36.97,4,9,54.29,30.8,3.400438596491228,87.2,3.2609649122807016,False,False,True,False
83.93,9.4,39.59,8.9,24.06,2,6,46.36,22.3,4.851445086705202,32.6,2.2884393063583817,True,False,False,False
84.28,9.4,26.39,7.6,38.88,2,6,34.65,18.1,6.433587786259542,24.2,2.0145038167938933,False,True,False,False
90.61,8.1,32.74,7.5,5.89,4,7,45.78,22.3,5.558895705521472,61.2,2.0085889570552147,True,False,False,False
89.05,8.1,57.86,7.6,22.95,3,14,61.37,40.2,3.2738970588235294,78.6,2.1272058823529414,False,False,True,False
80.36,7.9,32.07,8.6,32.03,2,6,39.92,21.6,4.840963855421687,31.2,1.9319277108433734,False,False,False,True
91.39,8.3,84.21,5.2,5.0,5,14,74.01,39.9,3.397397769516729,129.5,3.1304832713754647,False,False,True,False
95.25,8.6,82.85,8.3,4.1,3,7,61.77,26.1,4.7388059701492535,57.300000000000004,4.121890547263681,False,False,False,True
85.42,8.8,31.37,8.4,23.52,3,8,42.1,19.1,7.059504132231405,33.3,2.5925619834710747,False,False,False,True
86.8,9.3,51.8,8.3,24.66,2,7,46.05,20.6,5.945205479452055,27.2,3.547945205479452,False,False,False,True
81.35,7.7,33.42,8.5,29.28,3,12,53.0,36.4,3.202755905511811,73.19999999999999,1.3157480314960632,True,False,False,False
82.55,9.3,31.37,9.0,30.57,1,7,32.81,16.2,8.093137254901961,9.2,3.0754901960784315,False,True,False,False
78.03,8.7,49.76,8.5,30.95,4,13,51.05,35.8,3.2785714285714285,91.2,2.090756302521008,True,False,False,False
85.74,8.7,45.65,7.3,26.71,2,6,39.42,20.5,5.531612903225806,29.0,2.9451612903225803,False,True,False,False
89.17,7.3,91.69,8.2,9.02,5,12,65.81,39.3,3.1508833922261483,136.5,3.239929328621908,False,False,True,False
85.05,8.8,57.77,6.5,16.47,5,8,59.94,30.4,3.6346153846153846,112.0,2.468803418803419,False,False,False,False
85.0,8.0,67.3,6.1,31.16,4,11,69.97,37.1,3.136531365313653,104.4,2.4833948339483394,False,False,True,False
77.19,10.0,45.51,8.6,38.16,2,6,37.52,16.8,6.541525423728813,21.6,3.8567796610169487,True,False,False,False
94.62,9.0,32.01,8.7,3.62,3,8,40.37,23.5,5.734545454545454,46.5,1.94,True,False,False,False
90.05,8.9,73.46,9.0,21.65,1,8,56.57,26.0,4.739473684210526,18.0,3.866315789473684,False,True,False,False
94.83,9.0,36.49,8.1,12.84,2,6,39.99,21.2,5.853703703703704,30.4,2.2524691358024693,True,False,False,False
88.8,9.3,81.03,9.0,9.4,3,8,60.12,20.7,6.481751824817518,38.099999999999994,5.9145985401459855,False,False,False,True
89.95,9.1,39.2,9.0,20.48,3,7,46.57,22.6,5.41867469879518,46.8,2.36144578313253,True,False,False,False
89.71,8.6,57.27,6.2,24.44,3,12,59.33,34.0,3.9004347826086954,66.0,2.49,False,True,False,False
94.67,7.8,78.97,8.8,0.89,3,11,62.45,32.0,4.303181818181819,63.0,3.5895454545454544,False,True,False,False
84.01,8.8,35.62,8.9,31.32,1,4,32.58,14.1,7.5684684684684695,10.1,3.209009009009009,False,False,False,True
79.93,8.9,47.32,8.9,32.89,3,7,47.84,24.7,4.27433155080214,53.099999999999994,2.53048128342246,False,True,False,False
83.47,8.4,78.92,6.5,38.64,2,9,58.41,29.4,3.9004672897196264,40.8,3.68785046728972,False,False,False,False
95.62,7.8,41.77,8.6,7.64,3,9,49.62,31.3,4.103862660944206,66.9,1.7927038626609444,False,False,True,False
86.36,8.3,69.94,7.6,23.98,4,12,65.33,34.6,3.659322033898305,90.4,2.963559322033898,True,False,False,False
